,age,job,marital,education,default,balance,housing,loan,day_of_week,month,duration,campaign,pdays,previous,subscribed
28341,53,technician,married,secondary,no,-46,no,no,29,jan,87,2,-1,0,no
20239,59,blue-collar,married,primary,no,754,no,no,11,aug,225,4,-1,0,no
16433,32,admin.,single,secondary,no,458,no,yes,23,jul,125,2,-1,0,no
10043,49,blue-collar,married,secondary,no,55,no,no,11,jun,112,4,-1,0,no
6065,34,management,single,tertiary,no,72,yes,no,26,may,118,2,-1,0,no
22360,34,technician,single,secondary,no,95,no,no,22,aug,119,8,-1,0,no
39624,32,management,married,tertiary,no,410,yes,no,26,may,252,2,-1,0,no
2577,31,admin.,single,secondary,no,513,yes,no,13,may,180,1,-1,0,no
12876,29,services,married,secondary,no,-597,no,no,7,jul,500,2,-1,0,no
8290,27,technician,single,secondary,no,1,yes,no,2,jun,261,8,-1,0,no
11343,42,blue-collar,married,primary,no,-303,yes,no,18,jun,40,3,-1,0,no
7697,58,self-employed,married,secondary,no,1407,yes,no,30,may,58,1,-1,0,no
42921,29,blue-collar,married,secondary,no,3310,no,no,5,feb,276,2,-1,0,no
1232,42,technician,married,secondary,no,0,yes,no,8,may,66,2,-1,0,no
24517,54,services,married,secondary,no,2719,yes,no,17,nov,166,2,171,2,no
28684,36,unemployed,married,secondary,no,-35,no,no,30,jan,339,3,-1,0,no
24194,41,management,married,tertiary,no,7028,no,no,17,nov,98,1,-1,0,no
18905,47,services,married,primary,no,0,yes,no,4,aug,226,1,-1,0,no
8760,38,blue-collar,married,primary,no,5839,yes,no,4,jun,984,2,-1,0,yes
1660,38,blue-collar,single,secondary,no,57,yes,no,9,may,21,1,-1,0,no
403,50,services,married,secondary,no,206,yes,no,6,may,154,1,-1,0,no
33633,44,management,single,secondary,no,109,yes,no,20,apr,101,4,328,3,no
41908,32,blue-collar,married,primary,no,400,no,no,20,oct,76,2,-1,0,no
7761,32,management,divorced,tertiary,no,1589,yes,no,30,may,422,9,-1,0,no
29592,34,management,single,tertiary,no,1190,no,no,3,feb,18,7,-1,0,no
4718,36,services,married,secondary,no,183,yes,no,20,may,103,3,-1,0,no
23431,45,blue-collar,married,secondary,no,534,no,no,27,aug,104,6,-1,0,no
5479,50,admin.,married,secondary,no,0,yes,yes,23,may,97,1,-1,0,no
1025,39,blue-collar,married,secondary,no,356,yes,yes,7,may,607,1,-1,0,no
6408,35,technician,divorced,secondary,no,-199,yes,no,27,may,137,2,-1,0,no
31131,31,management,married,tertiary,no,131,no,no,18,feb,332,2,-1,0,yes
7222,41,services,single,tertiary,no,285,yes,yes,29,may,135,1,-1,0,no
1697,36,management,divorced,tertiary,no,133,yes,no,9,may,117,1,-1,0,no
24351,49,admin.,married,secondary,no,12226,yes,no,17,nov,96,2,-1,0,no
15238,27,services,married,secondary,no,0,yes,no,17,jul,991,5,-1,0,yes
17358,30,student,single,tertiary,no,146,no,no,28,jul,310,2,-1,0,no
30499,37,blue-collar,married,primary,no,95,yes,no,5,feb,415,2,272,2,no
26388,38,management,divorced,tertiary,no,4335,yes,no,20,nov,640,1,-1,0,no
20724,52,blue-collar,married,primary,no,36,no,no,13,aug,109,2,-1,0,no
16816,42,management,single,tertiary,no,2032,yes,no,24,jul,1173,4,-1,0,no
11034,55,management,married,tertiary,no,913,no,no,17,jun,462,5,-1,0,no
18476,37,blue-collar,married,secondary,no,14,yes,no,31,jul,38,18,-1,0,no
16314,56,blue-collar,married,primary,no,187,yes,no,23,jul,156,2,-1,0,no
41232,59,management,married,tertiary,no,474,no,no,21,aug,252,1,-1,0,yes
34307,30,self-employed,married,tertiary,no,2666,no,no,4,may,781,3,89,1,yes
40912,34,unemployed,single,tertiary,no,415,no,no,12,aug,123,1,-1,0,no
10336,45,housemaid,divorced,primary,no,221,no,no,12,jun,93,1,-1,0,no
3175,43,retired,married,primary,no,471,no,yes,15,may,114,2,-1,0,no
22248,37,management,married,tertiary,no,21,no,no,21,aug,50,12,-1,0,no
33363,46,blue-collar,married,primary,no,859,yes,no,20,apr,9,1,-1,0,no
2065,55,retired,married,secondary,no,18722,yes,no,12,may,128,2,-1,0,no
35058,52,management,divorced,tertiary,no,1988,yes,no,6,may,88,1,299,1,no
33693,26,student,single,tertiary,no,10086,no,no,21,apr,110,2,-1,0,yes
41370,34,blue-collar,single,secondary,no,869,no,no,31,aug,89,1,-1,0,no
19878,41,technician,married,tertiary,no,6961,no,no,8,aug,235,2,-1,0,no
22892,48,services,married,secondary,no,4300,yes,yes,25,aug,99,6,-1,0,no
6465,30,management,married,secondary,no,-397,yes,no,27,may,141,3,-1,0,no
38361,37,blue-collar,married,primary,no,508,yes,yes,15,may,340,1,-1,0,no
10035,38,blue-collar,married,secondary,no,1116,no,no,9,jun,80,3,-1,0,no
36490,42,management,married,secondary,no,218,yes,no,12,may,134,2,361,1,no
27304,57,services,married,secondary,no,2658,yes,no,21,nov,107,1,190,1,no
9176,29,services,married,primary,no,549,yes,no,5,jun,61,2,-1,0,no
3719,36,admin.,single,secondary,no,0,yes,yes,16,may,213,1,-1,0,no
17031,51,unemployed,married,primary,no,1162,yes,no,25,jul,2015,1,-1,0,yes
9170,37,blue-collar,single,primary,no,0,yes,no,5,jun,309,2,-1,0,no
3591,59,retired,divorced,secondary,no,337,yes,no,15,may,118,4,-1,0,no
19329,46,technician,married,secondary,no,250,no,no,6,aug,84,2,-1,0,no
26334,33,blue-collar,single,secondary,no,2945,no,no,20,nov,91,1,-1,0,no
15868,49,technician,divorced,secondary,no,-403,no,yes,21,jul,482,2,-1,0,no
24259,39,entrepreneur,married,tertiary,no,1654,no,no,17,nov,376,1,-1,0,no
23779,32,technician,married,secondary,no,235,yes,no,28,aug,688,6,-1,0,no
30573,39,management,single,tertiary,no,0,yes,no,6,feb,13,8,9,2,no
9386,27,admin.,single,secondary,no,685,yes,no,6,jun,672,2,-1,0,no
14080,41,technician,married,secondary,no,-172,yes,yes,11,jul,132,2,-1,0,no
23255,32,management,married,tertiary,no,0,no,no,27,aug,164,2,-1,0,no
29555,39,blue-collar,married,primary,no,710,no,no,3,feb,14,6,-1,0,no
29750,43,unemployed,single,primary,no,264,no,no,4,feb,224,2,-1,0,no
43010,39,blue-collar,married,secondary,no,1382,yes,no,11,feb,397,2,-1,0,yes
15785,34,entrepreneur,married,primary,no,0,yes,no,21,jul,132,3,-1,0,no
23732,33,technician,married,secondary,no,95,no,no,28,aug,26,19,-1,0,no
33953,30,management,single,tertiary,no,398,no,no,30,apr,554,1,6,2,yes
8169,52,blue-collar,married,secondary,no,185,yes,no,2,jun,124,3,-1,0,no
17076,34,technician,divorced,secondary,no,1301,yes,no,25,jul,124,2,-1,0,no
32957,40,technician,married,secondary,no,96,yes,yes,17,apr,276,2,326,2,no
16568,37,technician,married,secondary,yes,0,no,yes,24,jul,101,1,-1,0,no
34193,40,technician,single,tertiary,no,1646,yes,no,4,may,392,2,91,3,yes
29532,33,services,married,tertiary,no,546,yes,yes,3,feb,54,2,270,1,no
18878,49,services,married,secondary,no,3554,no,no,4,aug,39,1,-1,0,no
21416,46,services,married,secondary,no,250,no,no,18,aug,166,6,-1,0,no
2877,30,blue-collar,married,secondary,no,938,yes,no,14,may,159,1,-1,0,no
34448,31,management,single,tertiary,no,170,yes,yes,5,may,168,1,265,2,no
15019,26,entrepreneur,married,secondary,no,-142,yes,no,17,jul,126,1,-1,0,no
36635,30,blue-collar,single,primary,no,1803,yes,no,12,may,202,2,-1,0,no
11481,40,blue-collar,married,primary,no,2132,no,no,19,jun,143,1,-1,0,no
11296,33,admin.,single,secondary,no,3160,no,no,18,jun,719,13,-1,0,no
37393,34,management,single,tertiary,no,29,yes,no,13,may,248,2,-1,0,no
33972,33,admin.,married,secondary,no,1737,no,no,30,apr,524,2,-1,0,no
27009,38,services,married,secondary,no,1,no,yes,21,nov,152,2,-1,0,no
42605,33,management,married,tertiary,no,6513,yes,no,11,jan,170,1,343,1,yes
39601,28,admin.,single,tertiary,no,336,no,no,26,may,135,1,-1,0,no
33615,48,services,married,secondary,no,515,yes,no,20,apr,7,5,-1,0,no
9534,45,blue-collar,divorced,secondary,no,0,no,no,6,jun,422,5,-1,0,no
23496,57,management,married,tertiary,no,561,no,no,28,aug,54,8,-1,0,no
27610,43,management,married,tertiary,no,15423,yes,yes,21,nov,170,2,-1,0,no
27402,39,management,single,tertiary,no,137,yes,no,21,nov,408,9,-1,0,no
17001,57,management,married,tertiary,no,4185,yes,no,25,jul,394,2,-1,0,no
2311,30,self-employed,married,tertiary,no,227,yes,yes,12,may,227,3,-1,0,no
13502,57,services,married,secondary,no,140,yes,no,9,jul,143,1,-1,0,no
37700,28,services,married,secondary,no,0,yes,no,14,may,62,7,-1,0,no
33119,34,admin.,married,secondary,no,-314,yes,yes,20,apr,374,3,307,3,no
19967,46,blue-collar,married,secondary,no,723,no,no,8,aug,63,2,-1,0,no
3569,49,services,married,secondary,no,2201,yes,no,15,may,233,3,-1,0,no
21687,33,self-employed,married,secondary,no,47,no,no,19,aug,168,2,-1,0,no
35063,30,services,single,secondary,no,346,yes,no,6,may,87,3,345,5,no
22772,39,technician,divorced,secondary,no,130,yes,no,25,aug,14,18,-1,0,no
38011,35,management,single,tertiary,no,916,yes,no,14,may,460,2,-1,0,yes
11235,53,blue-collar,divorced,secondary,no,517,yes,no,18,jun,188,2,-1,0,no
36968,38,blue-collar,married,secondary,no,0,yes,no,13,may,57,5,349,1,no
41287,60,technician,single,primary,no,11262,no,no,26,aug,323,1,-1,0,yes
16457,53,management,divorced,tertiary,no,6388,yes,no,23,jul,203,2,-1,0,no
40217,50,unemployed,married,secondary,no,3357,no,no,9,jun,239,4,-1,0,yes
13705,42,blue-collar,married,secondary,no,-274,yes,no,10,jul,75,1,-1,0,no
37499,40,management,married,tertiary,no,342,yes,no,13,may,133,4,-1,0,no
9266,26,blue-collar,married,secondary,no,986,yes,no,5,jun,209,3,-1,0,no
42631,28,self-employed,single,tertiary,no,4579,no,no,12,jan,409,2,-1,0,yes
17654,46,self-employed,married,tertiary,no,1148,no,no,29,jul,104,2,-1,0,no
15218,45,services,married,secondary,no,307,no,yes,17,jul,147,3,-1,0,no
5577,32,self-employed,married,tertiary,no,9,yes,no,23,may,98,2,-1,0,no
35591,39,admin.,married,tertiary,no,464,yes,no,7,may,100,1,-1,0,no
36802,45,blue-collar,married,primary,no,1335,yes,no,12,may,88,2,-1,0,no
28297,53,entrepreneur,married,tertiary,no,71,no,yes,29,jan,86,1,-1,0,no
25783,39,technician,married,secondary,no,447,no,no,19,nov,968,1,-1,0,no
3419,42,management,married,tertiary,no,1323,yes,yes,15,may,193,5,-1,0,no
32736,35,management,single,tertiary,no,397,yes,no,17,apr,594,1,-1,0,yes
5276,30,blue-collar,single,secondary,no,239,yes,no,23,may,785,1,-1,0,yes
5512,43,admin.,single,secondary,no,-495,yes,yes,23,may,131,1,-1,0,no
29314,33,unemployed,single,tertiary,no,617,no,no,2,feb,620,2,-1,0,no
43341,54,management,married,secondary,no,2693,no,no,22,mar,222,1,188,6,yes
3204,46,admin.,married,secondary,no,4048,yes,no,15,may,360,1,-1,0,no
32093,59,blue-collar,married,secondary,no,681,yes,no,14,apr,427,2,-1,0,no
41023,35,management,married,tertiary,no,1471,yes,yes,13,aug,236,3,-1,0,no
12355,25,blue-collar,single,primary,no,6100,yes,no,26,jun,45,2,-1,0,no
25458,36,management,married,tertiary,no,481,yes,no,19,nov,112,3,-1,0,no
4897,30,blue-collar,single,secondary,yes,239,yes,no,21,may,412,1,-1,0,yes
25118,32,blue-collar,single,secondary,no,118,yes,no,18,nov,216,1,124,1,no
21757,47,management,married,tertiary,no,600,no,no,19,aug,290,15,-1,0,yes
42033,30,admin.,single,secondary,no,914,yes,no,28,oct,524,3,272,1,yes
19468,41,management,single,tertiary,no,0,no,no,7,aug,91,2,-1,0,no
22693,38,management,divorced,tertiary,no,2350,no,no,25,aug,234,12,-1,0,no
27117,52,management,married,tertiary,no,6873,yes,no,21,nov,235,2,-1,0,no
35997,50,blue-collar,single,primary,no,496,yes,no,8,may,108,1,-1,0,no
6992,44,technician,married,secondary,no,398,yes,no,28,may,140,5,-1,0,no
10302,40,management,married,secondary,no,2596,no,no,12,jun,236,1,-1,0,no
769,39,blue-collar,married,primary,no,245,yes,no,7,may,148,3,-1,0,no
28948,37,blue-collar,married,primary,no,89,yes,no,2,feb,393,1,245,4,no
24173,31,entrepreneur,single,secondary,no,0,no,no,13,nov,160,1,-1,0,yes
36177,35,services,married,secondary,no,2048,yes,no,11,may,219,1,173,2,no
30966,32,unemployed,single,tertiary,no,586,yes,no,9,feb,12,5,-1,0,no
37616,35,blue-collar,divorced,secondary,no,-566,yes,no,14,may,151,2,353,2,no
22774,33,technician,single,tertiary,no,49,no,no,25,aug,476,3,-1,0,no
33506,33,technician,married,secondary,no,4790,yes,no,20,apr,137,1,272,2,no
5292,37,admin.,divorced,tertiary,no,4303,yes,no,23,may,168,1,-1,0,no
41311,33,technician,single,tertiary,no,3689,no,no,27,aug,445,3,-1,0,yes
37623,38,services,married,secondary,no,934,yes,no,14,may,715,1,-1,0,yes
29333,41,blue-collar,divorced,primary,no,320,yes,no,2,feb,844,2,252,1,no
10831,59,housemaid,divorced,secondary,no,0,no,no,17,jun,98,1,-1,0,no
29968,30,self-employed,married,tertiary,no,2666,no,no,4,feb,467,1,-1,0,yes
12688,38,blue-collar,married,secondary,no,222,yes,yes,7,jul,164,5,-1,0,no
1620,52,self-employed,single,tertiary,no,458,yes,yes,9,may,132,5,-1,0,no
41429,30,management,single,tertiary,no,1675,no,no,4,sep,181,1,-1,0,no
8912,30,services,single,secondary,no,-97,yes,no,4,jun,126,2,-1,0,no
22749,52,technician,married,secondary,no,3431,no,no,25,aug,72,4,-1,0,no
21325,47,technician,married,secondary,no,1219,no,no,18,aug,697,4,-1,0,yes
40615,57,management,married,tertiary,no,1660,no,no,4,aug,642,1,-1,0,yes
21312,47,blue-collar,married,primary,no,362,yes,no,18,aug,111,8,-1,0,no
26703,31,admin.,married,secondary,no,3052,yes,yes,20,nov,115,2,177,2,no
42653,35,services,single,secondary,no,3816,no,no,13,jan,331,2,195,1,no
43219,25,blue-collar,single,secondary,no,509,no,no,5,mar,418,1,-1,0,yes
3894,41,management,married,tertiary,no,223,yes,no,16,may,124,1,-1,0,no
17342,39,blue-collar,married,primary,no,1373,yes,no,28,jul,81,5,-1,0,no
35362,28,blue-collar,married,secondary,no,922,yes,no,7,may,226,1,339,1,no
42810,60,blue-collar,married,primary,no,5,no,no,29,jan,533,1,92,1,yes
8782,29,blue-collar,married,secondary,no,296,yes,no,4,jun,153,1,-1,0,no
40394,44,management,married,tertiary,no,2383,no,no,1,jul,571,2,-1,0,yes
1646,35,blue-collar,single,secondary,no,40,yes,no,9,may,617,4,-1,0,yes
35036,54,admin.,married,secondary,no,614,yes,no,6,may,322,2,343,2,no
12438,27,blue-collar,single,primary,no,1128,yes,no,30,jun,88,4,-1,0,no
41339,62,retired,married,secondary,no,13,no,no,28,aug,36,1,-1,0,no
35295,25,services,single,secondary,no,0,yes,no,7,may,282,1,-1,0,no
31891,32,admin.,married,secondary,no,393,yes,no,9,apr,236,1,330,1,no
536,48,blue-collar,married,secondary,no,157,yes,no,6,may,73,1,-1,0,no
23457,38,technician,married,secondary,no,-104,no,no,28,aug,13,17,-1,0,no
6964,33,blue-collar,married,secondary,no,625,yes,no,28,may,410,1,-1,0,no
11206,47,management,married,tertiary,no,414,no,no,18,jun,387,1,-1,0,no
38124,47,admin.,married,secondary,no,175,yes,no,15,may,236,4,262,7,no
12258,55,retired,divorced,primary,no,1420,no,no,23,jun,655,4,-1,0,no
4536,33,management,single,primary,no,4897,yes,no,20,may,151,1,-1,0,no
18145,44,self-employed,single,secondary,no,0,no,no,30,jul,187,3,-1,0,no
15468,45,blue-collar,married,primary,yes,153,no,yes,18,jul,706,9,-1,0,no
32688,56,services,single,secondary,no,1222,yes,yes,17,apr,754,1,-1,0,no
10422,38,unemployed,married,primary,no,-363,no,no,12,jun,340,2,-1,0,no
22502,47,management,married,tertiary,no,286,no,no,22,aug,557,7,-1,0,no
9611,50,blue-collar,married,secondary,no,289,no,no,6,jun,73,1,-1,0,no
35636,25,technician,single,secondary,no,50,yes,no,8,may,191,1,-1,0,no
27567,46,management,married,secondary,no,149,no,no,21,nov,1222,2,-1,0,yes
41959,73,retired,married,primary,no,796,no,no,23,oct,427,1,182,2,yes
8416,41,blue-collar,single,secondary,no,948,yes,no,3,jun,157,1,-1,0,no
1196,37,technician,married,secondary,no,316,yes,no,8,may,238,1,-1,0,no
20950,35,management,married,tertiary,no,178,no,no,14,aug,76,2,-1,0,no
12734,27,admin.,single,secondary,no,450,yes,no,7,jul,107,3,-1,0,no
34452,30,self-employed,single,tertiary,no,0,yes,no,5,may,57,1,301,1,no
25696,41,management,married,tertiary,no,36,no,no,19,nov,388,3,-1,0,no
11670,54,blue-collar,married,primary,no,-51,no,no,20,jun,198,10,-1,0,no
16303,46,admin.,married,secondary,no,739,yes,no,23,jul,250,1,-1,0,no
25980,59,management,married,tertiary,no,10114,no,no,19,nov,596,3,-1,0,no
16989,27,services,single,secondary,no,139,no,no,25,jul,165,3,-1,0,no
18754,47,blue-collar,married,secondary,no,3285,no,no,31,jul,248,5,-1,0,no
23021,55,retired,married,secondary,no,273,no,no,26,aug,417,2,-1,0,no
8539,39,self-employed,single,tertiary,no,1132,yes,no,3,jun,216,1,-1,0,no
30786,54,management,married,tertiary,no,184,no,no,6,feb,13,6,-1,0,no
27765,26,unemployed,single,tertiary,no,814,no,no,28,jan,1387,1,-1,0,yes
21482,48,blue-collar,married,secondary,no,2214,no,no,19,aug,607,7,-1,0,no
12243,41,services,single,secondary,no,0,no,no,20,jun,204,2,-1,0,no
8366,58,management,married,tertiary,no,107,yes,no,3,jun,55,1,-1,0,no
23166,32,technician,single,tertiary,no,127,yes,no,27,aug,20,17,-1,0,no
30163,50,admin.,married,secondary,no,761,no,yes,5,feb,273,3,-1,0,no
22738,33,management,married,tertiary,no,584,yes,no,25,aug,508,5,-1,0,no
3763,24,blue-collar,married,secondary,no,142,yes,yes,16,may,300,1,-1,0,no
37509,33,technician,married,secondary,no,668,yes,yes,13,may,771,2,173,4,no
31913,55,self-employed,married,secondary,no,2408,no,no,9,apr,327,2,140,1,no
10188,25,blue-collar,married,primary,no,-83,yes,no,11,jun,211,17,-1,0,no
27242,42,management,married,tertiary,no,6080,no,no,21,nov,98,3,-1,0,no
15957,33,technician,single,tertiary,no,1257,yes,no,22,jul,66,1,-1,0,no
17202,35,self-employed,married,secondary,no,5613,yes,no,28,jul,699,3,-1,0,yes
17371,27,technician,single,secondary,no,3305,no,yes,28,jul,78,3,-1,0,no
2186,27,services,single,secondary,no,118,yes,yes,12,may,53,1,-1,0,no
34022,33,management,single,tertiary,no,1431,no,no,30,apr,94,1,85,2,no
39890,45,management,married,tertiary,no,273,yes,no,2,jun,163,1,95,2,no
5101,32,blue-collar,married,primary,no,-175,yes,no,21,may,116,1,-1,0,no
28620,31,technician,divorced,secondary,no,0,no,no,29,jan,138,2,164,4,no
22156,36,housemaid,married,secondary,no,0,no,no,21,aug,76,2,-1,0,no
39642,26,student,single,tertiary,no,255,no,no,26,may,264,2,-1,0,no
38158,34,technician,divorced,tertiary,no,1317,yes,no,15,may,239,1,-1,0,no
18429,43,blue-collar,married,primary,no,2105,yes,no,31,jul,36,2,-1,0,no
38121,27,admin.,single,secondary,no,-145,yes,no,15,may,289,8,-1,0,no
29653,41,management,divorced,tertiary,no,0,no,no,3,feb,475,3,-1,0,no
37251,36,blue-collar,divorced,secondary,no,52,yes,no,13,may,152,1,348,1,no
32691,39,admin.,married,secondary,no,260,yes,no,17,apr,146,1,281,1,no
22311,37,technician,married,secondary,no,1580,no,no,22,aug,92,12,-1,0,no
16991,40,management,divorced,tertiary,no,205,no,no,25,jul,357,1,-1,0,no
14124,48,admin.,divorced,secondary,no,0,no,yes,11,jul,487,3,-1,0,no
11684,41,entrepreneur,married,tertiary,no,3135,yes,yes,20,jun,160,3,-1,0,no
40704,45,admin.,married,secondary,no,171,yes,yes,7,aug,292,1,-1,0,no
14075,47,admin.,divorced,secondary,no,1139,yes,no,11,jul,106,2,-1,0,no
13774,60,technician,married,secondary,no,594,no,no,10,jul,190,1,-1,0,no
15247,45,management,single,tertiary,no,871,no,no,17,jul,230,5,-1,0,no
35021,35,blue-collar,divorced,primary,no,4401,yes,no,6,may,316,2,279,4,no
18613,38,blue-collar,married,primary,no,0,yes,no,31,jul,18,22,-1,0,no
22494,30,management,married,tertiary,no,696,no,no,22,aug,187,4,-1,0,no
13074,51,admin.,married,secondary,no,38,no,yes,8,jul,31,3,-1,0,no
31882,39,technician,married,secondary,no,958,yes,no,9,apr,141,5,142,4,no
42309,23,student,single,secondary,no,1234,no,no,16,nov,250,1,-1,0,yes
29142,59,blue-collar,married,primary,no,0,no,no,2,feb,173,1,-1,0,no
21435,51,blue-collar,married,secondary,no,1840,yes,no,18,aug,312,3,-1,0,no
38913,42,blue-collar,married,secondary,no,429,yes,no,18,may,110,1,370,1,no
10764,37,housemaid,single,primary,no,1088,no,no,17,jun,131,2,-1,0,no
33859,58,technician,married,secondary,no,760,yes,no,29,apr,85,7,-1,0,no
21157,42,self-employed,married,secondary,no,0,no,no,14,aug,277,4,-1,0,no
13051,33,technician,married,tertiary,no,-258,no,no,8,jul,362,1,-1,0,no
44614,52,self-employed,married,tertiary,no,4012,no,no,31,aug,634,3,92,5,yes
22268,35,technician,married,secondary,no,84,yes,no,21,aug,415,3,-1,0,no
23871,59,self-employed,married,tertiary,no,1059,no,no,29,aug,103,2,-1,0,no
39082,31,technician,single,tertiary,no,-162,yes,no,18,may,380,1,-1,0,no
27150,33,entrepreneur,single,secondary,yes,-1,yes,no,21,nov,214,2,-1,0,no
19316,41,management,married,secondary,no,501,no,no,6,aug,150,4,-1,0,no
27859,45,housemaid,married,primary,no,1526,yes,no,28,jan,109,1,-1,0,no
8002,48,management,divorced,tertiary,no,5041,yes,no,2,jun,362,1,-1,0,no
15061,38,management,divorced,tertiary,no,151,yes,no,17,jul,50,1,-1,0,no
19903,50,technician,married,secondary,no,315,no,no,8,aug,363,10,-1,0,no
31087,64,management,married,primary,no,0,yes,no,16,feb,65,1,-1,0,no
29363,31,management,married,tertiary,no,40,no,no,2,feb,118,2,-1,0,no
33472,37,blue-collar,married,primary,no,250,yes,no,20,apr,239,3,347,1,no
12513,50,management,married,tertiary,no,830,no,no,2,jul,60,2,-1,0,no
36346,25,self-employed,single,tertiary,no,931,yes,no,11,may,263,2,348,4,no
