,standardscaler__age,standardscaler__balance,standardscaler__duration,standardscaler__campaign,standardscaler__pdays,standardscaler__previous,ordinalencoder__education,onehotencoder-1__default_yes,onehotencoder-1__housing_yes,onehotencoder-1__loan_yes,onehotencoder-2__job_admin.,onehotencoder-2__job_blue-collar,onehotencoder-2__job_entrepreneur,onehotencoder-2__job_housemaid,onehotencoder-2__job_management,onehotencoder-2__job_retired,onehotencoder-2__job_self-employed,onehotencoder-2__job_services,onehotencoder-2__job_student,onehotencoder-2__job_technician,onehotencoder-2__job_unemployed,onehotencoder-2__marital_divorced,onehotencoder-2__marital_married,onehotencoder-2__marital_single
3686,-0.7398177814049164,-0.40573166639433217,-0.4252867704279954,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3687,-1.2269647536905812,-0.3614221683629088,0.4464654972775439,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3688,-0.44752959803351744,-0.4871551029478024,-0.059946608443516264,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3689,-1.1295353592334483,-0.44511788686670845,-0.5338036502253655,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3690,0.13704676870928045,-0.282271013759768,1.4267346447804534,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3691,0.7216231354520783,-0.4939719487987906,-0.9063782708630026,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3692,-0.7398177814049164,-0.21145155964116827,0.04857027135385378,0.7002064232323859,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3693,0.6241937409949453,-0.3992935342017322,-0.3457077252432574,-0.26010210001863976,2.4307348099269963,0.2362056372489376,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3694,-0.35010020357638444,-0.2523526347470975,-0.6097654660835244,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3695,-0.8372471758620493,-0.40989751663660273,0.16432160980438182,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3696,-0.7398177814049164,0.4800795805757464,-0.6676411353087885,3.9012348340691383,-0.4011920915396754,-0.30462382183138853,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3697,0.7216231354520783,-0.4500411644257555,-0.4180523117748374,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3698,-0.1552414146621185,-0.07549335627979238,-0.6387033006961564,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,2,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3699,-0.9346765703191824,0.6167952112538988,-0.12143950699535928,-0.580204941102315,0.4602681896757108,0.2362056372489376,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3700,-0.6423883869477834,-0.3837662742078146,0.16793883913096083,-0.580204941102315,1.470256105583405,0.2362056372489376,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3702,-0.8372471758620493,0.3763120381773704,-0.20101855218009732,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3703,0.3319055576235464,-0.518967050252414,-0.8304164550048435,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3704,0.8190525299092113,-0.4178505034627556,-0.01653985652456825,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3705,-0.6423883869477834,-0.2762115952255562,0.33433138815359487,-0.580204941102315,1.5593726863987896,0.2362056372489376,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3706,-0.7398177814049164,-0.3841449878662028,0.23304896700938285,-0.580204941102315,1.955446378911611,0.7770350963292638,2,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3707,0.5267643465378123,-0.44511788686670845,-0.3023009733243094,0.06000074106503546,1.4207468940193022,0.7770350963292638,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3708,1.2087701077377433,-0.6280365838682254,-0.5699759434911554,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3709,-0.7398177814049164,-0.4871551029478024,-0.25527699207878235,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3710,-0.2526708091192515,-0.3231720888656972,-0.4108178531216794,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3711,1.4036288966520092,-0.46556842441967305,-0.3601766425495734,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3712,-0.9346765703191824,-0.48261053904714357,-0.19378409352693932,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3713,-0.44752959803351744,-0.40989751663660273,-0.23719084544588734,-0.580204941102315,1.0345750438193015,4.022011850811221,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3714,-1.1295353592334483,-0.859430629143436,-0.7363684925137896,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,2,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3715,0.13704676870928045,-0.2769690225423327,-0.04547769113720026,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3716,0.5267643465378123,-0.2508377801135446,0.26922126027517285,-0.26010210001863976,1.4207468940193022,0.7770350963292638,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3718,-1.1295353592334483,-0.5144224863517552,-0.19378409352693932,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3719,-0.8372471758620493,-0.13230040503802742,-0.6206171540632615,-0.580204941102315,0.539482928178275,0.7770350963292638,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3720,-1.3243941481477142,-0.4064890937111086,0.4211448919914909,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3721,0.8190525299092113,-0.3004492693624032,-0.36379387187615236,-0.580204941102315,-0.005118399026854151,0.2362056372489376,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3723,0.13704676870928045,-0.3057512605798385,0.46816887323701795,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3724,-0.9346765703191824,-0.43981589564927315,0.3560347641130689,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3725,1.3061995021948762,-0.31824881130665017,-0.5048658156127335,-0.26010210001863976,0.5097774012398135,4.022011850811221,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3726,1.598487685566275,0.8364491331190744,0.3632692227662269,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3727,1.2087701077377433,-0.25462491669742693,-0.4903968983064174,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3728,-1.5192529370619803,0.3857798796370762,-0.19740132285351833,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3731,0.3319055576235464,-0.4197440717546968,-0.4903968983064174,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3732,-0.1552414146621185,-0.4871551029478024,-0.4325212290811534,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3733,-0.6423883869477834,-0.4871551029478024,0.1100631699056968,-0.580204941102315,1.4207468940193022,0.7770350963292638,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3734,-1.3243941481477142,0.5486267527440167,-0.20463578150667633,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3735,0.4293349520806794,-0.4436030322331555,-0.19016686420036033,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3736,0.5267643465378123,-0.4602664332022378,-0.1503773416079913,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3737,-1.7141117259762462,6.969716830716519,0.7647816780164961,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3738,-0.44752959803351744,-0.3523330405615912,0.3596519934396479,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3739,0.8190525299092113,-0.37164743713939113,0.5043411665028079,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3740,-0.6423883869477834,-0.22016197378409763,3.405359086419167,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3741,0.13704676870928045,-0.45988771954384955,-0.49763135695957544,-0.26010210001863976,3.05455087563469,1.3178645554095898,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3742,1.7933464744805412,4.552766262882811,-0.47231075167352243,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3743,-0.44752959803351744,-0.22584267865992114,-0.6350860713695775,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3744,-0.5449589924906504,-0.473521411245826,5.043963971359454,0.7002064232323859,-0.4011920915396754,-0.30462382183138853,2,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3746,-1.0321059647763153,-0.4871551029478024,1.5352515245778233,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3747,1.2087701077377433,-0.6621208131231663,0.7539299900367591,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3748,1.7933464744805412,0.46568846155699356,0.07389087663990679,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3749,-1.2269647536905812,-0.48564024831424946,-0.9099955001895816,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3750,1.8907758689376741,-0.34286519910188534,-0.19378409352693932,-0.26010210001863976,3.014943506383408,1.858694014489916,2,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3751,1.5010582911091421,-0.2027411454982389,-0.7906269324124745,1.6605149464834117,1.361335840142379,2.399523473570242,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3752,0.7216231354520783,-0.38982569274202633,0.25836957229543583,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3753,1.598487685566275,0.2778464869964296,-0.6097654660835244,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3754,-1.3243941481477142,-0.4167143624875909,-0.4542246050406274,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3755,1.3061995021948762,1.0152019798783207,-0.6206171540632615,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3756,-0.7398177814049164,1.4378464226395895,-0.31315266130404634,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3757,-1.5192529370619803,-0.40383809810239096,-0.7001961992479995,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3758,0.23447616316641343,0.09227679438619514,-0.6169999247366825,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3759,-0.9346765703191824,-0.4526921600344731,-0.4216695411014164,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3760,0.13704676870928045,0.8387214150694038,-0.8629715189440545,6.141954721654866,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3761,-0.7398177814049164,-0.5719869624267667,-0.3963489358153634,-0.26010210001863976,2.1732869097936627,4.022011850811221,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3762,-0.44752959803351744,0.04531630074605416,0.016015207414642765,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3763,0.9164819243663442,-0.32847408008313245,-0.5265691915722075,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3764,0.5267643465378123,-0.4121697985869321,-0.3927317064887844,-0.580204941102315,-0.3714865646012138,2.9403529326505677,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3765,-0.6423883869477834,-0.46216000149417896,-0.6712583646353675,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3766,0.6241937409949453,-0.4061103800527204,0.652647568892547,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3767,-1.7141117259762462,-0.368239014213897,-0.4325212290811534,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,2,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3768,-0.8372471758620493,-0.28908785961075617,-0.5265691915722075,0.7002064232323859,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3769,-0.7398177814049164,-0.4174717898043674,-0.5374208795519444,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3770,1.3061995021948762,0.7641148243669217,-0.6206171540632615,1.3404121053997364,-0.4011920915396754,-0.30462382183138853,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3771,-0.8372471758620493,-0.45875157856868487,-0.5699759434911554,0.06000074106503546,2.143581382855201,4.562841309891546,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3772,-0.7398177814049164,-0.270909604008121,0.46455164391043896,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3773,1.598487685566275,-0.5219967595195198,4.902892027622873,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,2,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3774,-1.4218235426048473,-0.4723852702706613,0.48625501986991293,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3775,0.8190525299092113,0.6879933790308868,-0.8521198309643175,0.7002064232323859,-0.4011920915396754,-0.30462382183138853,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3776,0.4293349520806794,-0.45382830100963784,0.25475234296885685,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3777,-0.7398177814049164,1.268561417340049,-0.4795452103266804,1.0203092643160612,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3778,-0.9346765703191824,0.7618425424165922,-0.31315266130404634,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3779,1.695917080023408,1.0333802354809558,-0.5627414848379975,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3780,-1.6166823315191132,0.21611616067914755,0.7647816780164961,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3781,-0.5449589924906504,-0.19440944501369775,-0.4542246050406274,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3782,-0.8372471758620493,-0.48866995758135534,-0.7761580151061586,0.7002064232323859,-0.4011920915396754,-0.30462382183138853,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3783,-0.05781202020498551,-0.45117730540092016,-0.7255168045340525,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3784,0.5267643465378123,-0.006188756794745618,0.05580473000701178,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3785,0.9164819243663442,-0.42390992199696736,-0.7761580151061586,-0.580204941102315,0.9256547783782758,0.2362056372489376,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3786,-0.35010020357638444,0.045695014404442395,-0.8955265828832656,1.3404121053997364,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3787,1.8907758689376741,1.1197269495934732,0.45369995593070195,-0.580204941102315,2.0940721712910983,0.2362056372489376,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3788,-0.7398177814049164,-0.21675355085860354,-0.19378409352693932,-0.580204941102315,3.014943506383408,0.7770350963292638,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3789,-0.7398177814049164,0.07334111146678346,-0.1395256536282543,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3790,-0.6423883869477834,-0.1531296562493803,-0.8593542896174756,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3791,1.5010582911091421,-0.379600423965544,-0.49763135695957544,0.3801035821487107,1.6286855825885334,1.858694014489916,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3792,-0.8372471758620493,-0.3254443708160266,-0.9063782708630026,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3793,0.039617374252147466,-0.13608754162190978,0.29454186556122586,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3794,-1.3243941481477142,-0.5806973765696961,0.2981590948878049,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3795,0.5267643465378123,2.535737318307079,0.00516351943490576,0.7002064232323859,-0.4011920915396754,-0.30462382183138853,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3796,0.4293349520806794,-0.3939915429842969,-0.5157175035924705,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3797,0.8190525299092113,-0.3402142034931677,2.786812871574158,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3798,-0.7398177814049164,-0.47200655661227303,-0.5482725675316814,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3799,-1.0321059647763153,0.14946255680281842,0.24390065498911986,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3801,-0.44752959803351744,-0.16411235234263907,0.529661771788861,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,2,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
